customer,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,cls
16,2,0,2,1,0,2,2,1,1,1,0,0,1,0,1,45.0,62.0,6,15.0,76.0,0.8,50.0,0.0,1500.0,58.8,41.2,0.0,0.0,3.0,1.2,38.0,4,103.2,0,1
26,1,0,2,1,0,0,0,1,1,1,2,5,3,0,2,40.0,58.0,3,17.0,75.0,0.1,30.0,0.0,1900.0,58.8,41.2,0.0,0.0,2.6,1.4,30.0,4,103.2,0,1
16,2,0,2,1,0,2,2,1,1,2,0,0,1,0,0,60.0,60.0,6,15.0,80.0,0.8,56.0,14.3,1380.0,47.6,38.1,0.0,0.0,3.0,1.0,38.0,4,106.4,0,0
0,1,0,2,1,0,2,0,1,1,2,3,3,1,0,1,47.5,65.0,3,14.0,80.0,0.5,27.0,11.5,1725.0,52.1,36.4,3.0,0.0,3.0,0.9,34.0,4,103.1,0,0
46,1,0,2,1,0,2,0,1,1,1,3,3,3,0,0,40.0,58.0,3,15.5,84.0,0.4,25.0,9.0,2000.0,52.8,38.2,5.0,0.0,3.0,1.1,35.0,4,103.1,0,0
46,1,0,2,1,0,2,0,1,1,2,3,3,3,0,0,40.0,58.0,8,15.0,80.0,0.2,30.9,3.2,2000.0,53.8,43.0,0.0,0.0,2.5,1.0,35.0,4,103.1,0,0
0,1,0,2,1,0,2,0,1,1,2,3,3,1,0,1,47.5,65.0,3,15.7,87.0,0.2,30.9,5.6,1725.0,55.6,38.9,3.0,0.0,3.0,0.8,34.0,4,103.1,0,0
61,1,0,2,1,0,0,0,1,1,2,3,3,2,0,0,40.0,62.0,3,13.7,91.0,0.4,32.0,5.6,2300.0,55.6,38.9,2.0,0.0,2.5,1.0,33.0,4,100.0,0,0
61,1,0,2,1,0,0,0,1,1,2,3,3,2,0,0,40.0,62.0,3,14.9,80.0,0.5,28.0,3.4,2303.0,56.8,39.8,2.0,0.0,2.5,0.6,33.0,4,100.0,0,0
4,1,0,2,1,0,0,0,1,1,2,2,4,3,0,1,45.0,58.0,3,15.0,75.0,0.6,20.0,10.5,2100.0,52.6,36.8,0.0,0.0,2.5,0.7,33.0,4,103.1,0,0
4,1,0,2,1,0,0,0,1,1,2,2,4,3,0,1,45.0,58.0,3,15.0,72.0,0.6,25.0,10.5,2100.0,52.6,36.8,5.0,0.0,2.5,0.8,33.0,4,103.1,0,0
63,2,0,2,1,0,2,2,1,1,2,2,4,3,0,0,42.0,58.0,6,16.0,78.0,0.5,25.0,0.0,1800.0,58.8,41.2,5.0,0.0,2.5,1.0,34.0,4,103.1,0,0
9,1,0,2,1,0,2,0,1,1,2,0,0,1,0,0,27.5,41.0,8,17.6,80.0,0.8,50.0,3.4,1490.0,56.8,39.8,0.0,0.0,3.0,1.0,35.0,4,103.1,0,0
9,1,0,2,1,0,2,0,1,1,2,0,0,1,0,1,35.0,41.0,8,16.7,78.0,0.8,50.0,7.6,1490.0,54.3,38.0,0.0,0.0,3.0,1.0,35.0,4,106.7,0,0
16,2,0,2,1,0,2,2,1,1,2,0,0,1,0,0,60.0,60.0,3,15.0,80.0,0.8,50.0,10.4,1380.0,47.2,42.5,0.0,0.0,3.0,1.0,38.0,4,106.5,0,0
0,1,0,2,1,0,2,0,1,1,2,0,0,1,0,0,40.0,60.0,3,15.0,80.0,0.6,50.0,0.0,1400.0,58.8,41.2,0.0,0.0,3.0,0.6,34.0,4,103.1,0,0
0,0,0,2,1,0,2,0,1,1,2,0,0,1,0,0,45.0,60.0,3,15.0,80.0,0.6,50.0,6.6,1400.0,54.9,38.5,6.0,0.0,3.0,1.1,34.0,4,103.1,0,0
60,2,0,2,1,0,2,2,1,1,2,0,0,2,0,0,45.0,58.0,3,17.0,72.0,0.8,30.9,3.2,1470.0,53.8,43.0,0.0,0.0,3.0,1.0,34.0,4,100.0,0,0
62,1,0,1,1,0,0,0,1,1,1,2,5,3,0,0,40.0,62.0,10,16.1,82.0,0.8,30.0,5.7,1800.0,56.8,37.5,10.0,0.0,0.7,0.5,30.0,4,106.5,0,0
62,1,0,1,1,0,0,0,1,1,1,2,5,3,0,1,40.0,62.0,6,16.1,78.0,0.6,25.0,5.5,1800.0,55.0,39.5,0.0,0.0,1.6,1.5,30.0,4,103.2,0,0
67,1,0,2,1,0,0,0,1,1,2,2,5,3,0,0,45.0,57.0,6,15.0,88.0,0.6,30.0,10.4,1900.0,52.1,37.5,0.0,0.0,2.5,1.8,30.0,4,100.0,0,0
67,1,0,2,1,0,0,0,1,1,2,2,5,3,0,1,40.0,59.0,10,16.4,85.0,0.8,30.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.0,0.8,30.0,4,96.9,0,0
57,1,0,2,1,0,0,0,1,1,2,2,7,3,0,0,35.0,59.0,3,16.1,82.0,0.7,28.0,0.0,2500.0,58.8,41.2,0.0,0.0,2.5,1.3,30.0,4,100.0,0,0
57,1,0,2,1,0,0,0,1,1,2,2,7,3,0,0,35.0,59.0,3,16.1,84.0,0.7,30.0,0.0,2500.0,55.0,45.0,0.0,0.0,2.5,1.1,30.0,4,100.0,0,0
32,1,0,2,1,0,0,0,1,1,2,3,3,2,0,1,42.5,47.0,3,16.2,78.0,0.8,30.0,0.0,2100.0,56.2,43.8,0.0,0.0,2.5,1.2,33.0,4,110.0,0,1
3,2,0,2,1,0,2,2,1,1,1,3,2,1,0,0,40.0,68.0,3,14.8,90.0,1.0,30.0,0.0,1440.0,58.8,41.2,0.0,0.0,2.5,1.0,40.0,4,103.1,0,1
46,1,0,2,1,0,2,0,1,1,2,3,3,3,0,0,40.0,60.0,3,15.0,85.0,1.0,25.0,6.9,2100.0,54.0,39.1,0.0,0.0,2.5,1.2,35.0,4,103.1,0,1
34,2,0,2,1,0,2,2,1,1,2,3,3,1,0,1,50.0,65.0,20,16.0,80.0,0.5,28.0,12.5,1550.0,50.0,37.5,0.0,0.0,2.5,1.5,34.0,4,106.4,0,1
34,2,0,2,1,0,2,2,1,1,1,3,3,1,0,0,50.0,60.0,8,16.0,78.0,0.5,28.0,4.5,1520.0,53.0,42.0,0.0,0.0,2.5,1.5,34.0,4,106.2,0,1
4,1,0,2,1,0,0,0,1,1,2,3,2,3,0,0,40.0,63.0,6,15.8,80.0,0.8,30.0,10.5,2000.0,52.6,36.9,0.0,0.0,3.0,1.0,33.0,4,109.7,0,1
67,1,0,2,1,0,0,0,1,1,2,3,2,1,0,0,40.0,60.0,3,14.5,85.0,1.0,35.0,0.0,1250.0,58.8,41.2,2.5,0.0,1.5,1.0,30.0,4,100.0,0,1
9,1,0,2,1,0,2,0,1,1,2,3,2,1,0,0,40.0,69.0,3,14.5,76.0,0.6,22.0,0.0,1250.0,58.8,41.2,1.0,0.0,2.5,1.0,35.0,4,100.0,0,1
67,1,0,2,1,0,0,0,1,1,1,3,2,1,0,0,45.0,61.0,3,14.0,98.0,0.8,30.0,0.0,1600.0,58.8,41.2,2.0,0.0,2.4,0.9,30.0,4,100.0,0,1
9,1,0,2,1,0,2,0,1,1,1,3,3,1,0,0,55.0,61.0,9,21.0,78.0,1.0,28.0,0.0,1500.0,58.8,41.2,3.0,0.0,2.5,0.7,35.0,4,100.0,0,1
32,1,0,2,1,0,0,0,1,1,2,3,3,2,0,1,42.5,52.0,3,16.0,82.0,0.8,30.0,0.0,2150.0,58.8,41.2,0.0,0.0,2.5,1.0,33.0,4,110.0,0,1
16,2,0,2,1,0,2,1,1,1,1,3,3,1,0,1,50.0,47.0,3,15.0,80.0,0.6,28.0,0.0,1750.0,59.0,41.0,0.0,0.0,1.0,1.0,38.0,4,91.9,0,1
51,2,0,2,1,0,2,2,1,1,2,3,3,1,0,0,45.0,44.0,3,14.3,78.0,0.2,32.0,0.0,1650.0,56.8,43.2,3.0,0.0,2.5,2.5,40.0,4,100.0,0,1
51,1,0,2,1,0,2,2,1,1,2,3,3,1,0,1,45.0,43.0,3,15.2,78.0,0.8,32.0,8.2,1500.0,51.0,40.8,2.0,0.0,2.7,1.8,40.0,4,106.2,0,1
51,2,0,2,1,0,2,2,1,1,2,3,3,1,0,1,55.0,44.0,3,15.0,70.0,0.6,28.0,8.2,1700.0,51.0,40.8,0.0,0.0,2.5,2.0,40.0,4,100.0,0,1
62,1,0,1,1,0,0,0,1,1,2,3,3,1,0,0,40.0,38.0,20,16.5,85.0,0.6,30.0,4.3,1900.0,53.2,42.5,0.0,0.0,3.0,1.0,30.0,4,103.1,0,1
62,1,0,1,1,0,0,0,1,1,0,3,3,3,0,0,40.0,40.0,20,15.7,85.0,0.3,27.0,4.3,2050.0,53.2,42.5,1.0,0.0,2.5,1.5,30.0,4,103.1,0,1
62,1,0,1,1,0,0,0,1,1,2,3,3,3,0,1,40.0,40.0,10,14.9,75.0,0.6,28.0,4.3,2000.0,53.2,42.5,4.0,0.0,2.5,1.5,30.0,4,117.9,0,1
63,2,0,2,1,0,2,2,1,1,2,2,4,3,0,1,40.0,47.0,3,14.5,85.0,0.8,25.0,10.5,1850.0,52.6,36.9,2.0,0.0,0.0,0.0,34.0,4,110.0,0,1
11,1,0,2,1,0,0,0,1,1,2,2,4,3,0,1,40.0,49.0,10,17.0,75.0,0.6,30.0,0.0,1600.0,58.8,41.2,0.0,0.0,2.5,0.6,33.0,4,109.6,0,1
60,2,0,2,1,0,2,2,1,1,2,0,0,2,0,1,47.5,58.0,5,13.1,70.0,0.7,55.0,10.0,1660.0,50.0,40.0,0.0,0.0,2.9,1.0,34.0,4,96.9,0,1
45,2,0,2,1,0,2,1,1,1,2,3,3,3,0,0,50.0,40.0,3,15.2,78.0,1.0,24.0,0.0,1850.0,58.8,41.2,0.0,0.0,2.9,1.1,40.0,4,103.1,0,1
64,2,0,2,1,0,2,2,1,1,1,0,0,1,0,1,40.0,65.0,3,15.0,80.0,0.6,50.0,10.4,1640.0,47.2,42.4,1.0,0.0,3.0,1.5,32.0,4,103.1,0,1
20,1,0,2,1,0,0,0,1,1,2,2,5,3,0,0,30.0,50.9,10,17.0,78.0,0.8,30.0,0.0,1700.0,58.8,41.2,0.0,0.0,2.5,1.2,30.0,4,106.2,0,1
20,2,0,2,1,0,0,0,1,1,2,2,5,3,0,0,30.0,40.0,3,14.0,73.0,0.6,30.0,0.0,1800.0,58.8,41.2,0.0,0.0,0.0,0.0,30.0,4,100.0,0,1
16,2,0,2,1,0,2,2,1,1,2,0,0,1,0,1,50.0,62.0,8,11.2,80.0,0.7,50.0,0.0,1570.0,58.8,41.2,0.0,0.0,3.0,1.0,38.0,4,103.2,0,1
60,2,0,2,1,0,2,2,1,1,2,0,0,2,0,0,45.0,63.0,8,15.0,80.0,0.8,50.0,0.0,1470.0,58.8,41.2,2.0,0.0,3.0,1.0,34.0,4,100.0,0,1
64,2,0,2,1,0,2,2,1,1,1,0,0,1,0,1,37.5,65.0,3,16.0,80.0,0.6,50.0,6.6,1640.0,54.9,38.5,3.0,0.0,3.0,1.0,32.0,4,103.1,0,1
46,1,0,2,1,0,2,0,1,1,2,2,4,3,0,0,40.0,39.0,3,15.0,83.0,0.6,30.0,0.0,2000.0,58.1,41.9,1.0,0.0,2.5,0.6,35.0,4,100.0,0,1
46,1,0,2,1,0,2,0,1,1,2,2,4,3,0,1,40.0,39.0,3,15.0,72.0,0.4,30.0,0.0,2000.0,58.1,41.9,1.0,0.0,2.5,0.3,35.0,4,109.9,0,1
63,2,0,2,1,0,2,2,1,1,2,2,4,3,0,0,40.0,59.0,7,15.0,80.0,0.8,40.0,13.3,1750.0,51.0,35.7,0.0,0.0,2.2,0.7,34.0,4,100.0,0,1
9,1,0,0,0,0,2,0,1,0,0,3,2,0,0,0,30.0,50.0,6,16.1,79.0,0.6,25.0,5.8,1400.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,106.0,0,1
31,2,0,0,0,0,2,0,1,0,2,2,4,0,0,1,40.0,40.0,10,14.5,72.0,0.6,34.0,5.8,1620.0,55.6,38.6,1.3,0.0,2.5,1.3,34.8,4,102.0,0,1
46,1,0,0,0,0,2,0,1,0,1,2,4,0,0,1,45.0,36.0,20,14.0,76.0,0.6,20.0,5.8,1700.0,55.6,38.6,1.3,0.0,2.0,0.9,34.8,4,100.0,0,1
55,1,0,0,0,0,2,0,1,0,0,3,3,3,0,0,40.0,40.0,10,15.5,75.0,0.8,25.0,5.8,1100.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,102.9,0,1
68,1,0,0,0,0,0,0,1,0,2,2,5,3,0,0,35.0,42.0,3,15.0,78.0,0.6,40.0,5.8,1750.0,55.6,38.6,1.3,0.0,2.3,1.0,34.8,4,103.0,0,1
57,1,0,0,0,0,0,0,1,0,2,3,2,3,0,0,55.0,51.0,7,16.4,78.0,0.5,29.0,5.8,1800.0,55.6,38.6,1.3,0.0,1.5,1.0,34.8,4,100.0,0,1
57,1,0,0,0,0,0,0,1,0,2,2,4,3,0,0,35.0,48.0,8,16.0,72.0,0.8,20.0,5.8,1650.0,55.6,38.6,1.3,0.0,1.5,1.1,34.8,4,83.3,0,1
57,1,0,0,0,0,0,0,1,0,2,3,3,3,0,0,47.5,50.0,3,17.0,70.0,0.5,30.0,5.8,2000.0,55.6,38.6,1.3,0.0,2.2,0.7,34.8,4,103.2,0,1
62,1,0,0,0,0,0,0,1,0,2,2,5,3,0,1,40.0,52.0,20,13.5,85.0,0.8,30.0,5.8,1900.0,55.6,38.6,1.3,0.0,0.0,0.0,34.8,4,94.4,0,1
61,1,0,0,0,0,2,0,1,0,2,2,6,2,0,1,47.5,53.0,6,17.0,80.0,0.6,20.0,5.8,1850.0,55.6,38.6,1.3,0.0,2.0,1.5,34.8,4,105.7,0,1
61,1,0,0,0,0,2,0,1,0,2,3,3,2,0,0,50.0,56.0,10,15.0,80.0,0.2,26.0,5.8,1950.0,55.6,38.6,1.3,0.0,2.5,1.5,34.8,4,102.9,0,1
22,2,0,0,0,0,2,2,1,0,0,2,5,3,0,1,55.0,56.0,10,21.0,80.0,0.9,35.0,5.8,1650.0,55.6,38.6,1.3,0.0,2.1,0.6,34.8,4,100.0,0,1
22,2,0,0,0,0,2,2,1,0,2,2,5,3,0,0,55.0,54.0,10,17.5,82.0,0.8,28.0,5.8,1600.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,102.9,0,1
62,1,0,0,0,0,2,2,1,0,2,2,5,3,0,0,40.0,57.0,10,16.0,86.0,0.8,30.0,5.8,1700.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,102.9,0,1
61,1,0,0,0,0,0,0,1,0,2,3,3,2,0,0,35.0,56.0,8,15.1,81.0,0.8,32.0,5.8,2000.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,102.9,0,1
46,0,0,0,0,0,2,0,1,0,2,2,4,2,0,0,50.0,66.0,10,14.8,80.0,0.6,30.0,5.8,1840.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,100.0,0,1
51,2,0,0,0,0,2,2,1,0,2,3,2,1,0,1,50.0,67.0,10,14.5,86.0,0.8,22.0,5.8,1300.0,55.6,38.6,1.3,0.0,2.5,2.0,34.8,4,102.8,0,1
39,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,45.0,62.0,12,14.5,84.0,0.7,23.0,5.8,1200.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,103.2,0,1
46,0,0,0,0,0,1,2,1,0,2,2,4,3,0,0,45.0,63.0,6,15.5,79.0,0.6,35.0,5.8,1760.0,55.6,38.6,1.3,0.0,2.4,1.0,34.8,4,106.2,0,1
34,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,45.0,67.0,11,15.1,80.0,0.8,28.0,5.8,1780.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,106.2,0,1
46,0,0,0,0,0,1,2,1,0,2,2,4,2,0,1,45.0,50.0,12,15.7,82.0,0.7,30.0,5.8,1850.0,55.6,38.6,1.3,0.0,2.4,1.0,34.8,4,103.2,0,1
46,0,0,0,0,0,1,2,1,0,2,2,4,2,0,1,45.0,60.0,11,15.0,82.0,0.5,22.0,5.8,1800.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,96.8,0,1
46,0,0,0,0,0,1,2,1,0,2,2,4,2,0,1,45.0,60.0,8,14.8,80.0,0.6,25.0,5.8,1850.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,96.9,0,1
46,0,0,0,0,0,1,2,1,0,2,2,4,2,0,2,45.0,56.0,11,14.1,82.0,0.6,40.0,5.8,1800.0,55.6,38.6,1.3,0.0,2.5,0.9,34.8,4,96.9,0,1
40,0,0,0,0,0,1,2,1,0,0,0,3,1,0,1,45.0,56.0,14,15.1,78.0,0.5,29.0,5.8,1320.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,96.9,0,1
9,0,0,0,0,0,1,2,1,0,2,0,3,1,0,1,45.0,47.0,4,15.0,85.0,0.5,24.0,5.8,1470.0,55.6,38.6,1.3,0.0,1.8,1.7,34.8,4,96.9,0,1
65,0,0,0,0,0,1,2,1,0,2,2,4,3,0,1,45.0,55.0,14,15.5,76.0,0.8,30.0,5.8,1750.0,55.6,38.6,1.3,0.0,2.5,1.2,34.8,4,96.9,0,1
39,0,0,0,0,0,1,1,1,0,2,0,3,1,0,0,45.0,53.0,11,14.2,72.0,1.0,28.0,5.8,1600.0,55.6,38.6,1.3,0.0,2.7,1.5,34.8,4,106.1,0,1
39,0,0,0,0,0,1,1,1,0,2,0,3,1,0,0,45.0,39.0,11,15.1,71.0,0.6,30.0,5.8,1700.0,55.6,38.6,1.3,0.0,2.5,1.5,34.8,4,106.1,0,1
51,0,0,0,0,0,0,0,1,0,2,0,3,1,0,1,45.0,46.0,11,17.0,80.0,0.2,25.0,5.8,1700.0,55.6,38.6,1.3,0.0,2.5,1.5,34.8,0,117.7,2,1
61,0,0,0,0,0,1,2,0,0,2,0,2,2,0,0,45.0,35.0,11,16.2,88.0,0.5,28.0,5.8,1750.0,55.6,38.6,1.3,0.0,2.3,1.0,34.8,4,106.0,0,1
44,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,45.0,40.0,12,14.5,70.0,0.8,60.0,5.8,1250.0,55.6,38.6,1.3,0.0,2.0,1.5,34.8,4,112.5,0,1
18,0,0,0,0,0,0,0,0,0,2,3,0,1,0,1,45.0,39.0,11,16.0,72.0,0.8,50.0,5.8,1350.0,55.6,38.6,1.3,0.0,2.5,2.2,34.8,4,106.6,2,1
9,0,0,0,0,0,1,1,0,0,2,0,2,1,0,1,45.0,40.0,11,16.5,84.0,0.6,26.0,5.8,1565.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,106.6,2,1
46,0,0,0,0,0,1,2,0,0,2,2,4,3,0,0,45.0,44.0,0,16.2,74.0,0.8,30.0,5.8,2200.0,55.6,38.6,1.3,0.0,2.8,0.8,34.8,4,106.6,2,1
62,0,0,0,0,0,2,2,0,0,2,0,3,3,0,0,45.0,47.0,6,16.5,86.0,0.2,30.9,5.8,1750.0,55.6,38.6,1.3,0.0,2.1,2.1,34.8,4,109.6,2,1
26,0,0,0,0,0,2,2,0,0,2,2,5,3,0,0,45.0,45.0,4,17.0,84.0,0.8,27.0,5.8,1865.0,55.6,38.6,1.3,0.0,1.5,0.7,34.8,4,109.1,2,1
51,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,45.0,52.0,4,16.0,75.0,0.3,25.0,5.8,1500.0,55.6,38.6,1.3,0.0,2.5,0.6,34.8,4,109.1,0,1
46,0,0,0,0,0,2,2,0,0,0,0,3,3,0,1,45.0,50.9,11,15.0,80.0,0.5,30.0,5.8,2020.0,55.6,38.6,1.3,0.0,2.9,0.5,34.8,4,110.3,0,1
46,0,0,0,0,0,1,2,0,0,2,2,6,3,0,1,45.0,54.0,11,16.5,88.0,0.8,25.0,5.8,1850.0,55.6,38.6,1.3,0.0,3.0,2.0,34.8,4,107.1,2,1
51,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,45.0,56.0,11,14.0,91.0,1.1,27.0,5.8,1650.0,55.6,38.6,1.3,0.0,3.0,1.5,34.8,4,100.0,2,1
62,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,45.0,50.0,4,16.5,74.0,0.6,34.0,5.8,1750.0,55.6,38.6,1.3,0.0,2.6,1.0,34.8,4,103.1,2,1
39,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,45.0,56.0,4,17.0,75.0,0.8,25.0,5.8,1600.0,55.6,38.6,1.3,0.0,2.0,1.0,34.8,4,103.1,2,1
62,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,45.0,55.0,4,17.0,95.0,0.6,27.0,5.8,1600.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,106.2,0,1
42,0,0,0,0,0,1,2,0,0,2,2,4,3,0,1,45.0,54.0,8,15.5,80.0,0.8,40.0,5.8,2000.0,55.6,38.6,1.3,0.0,1.8,1.3,34.8,4,107.1,3,1
66,0,0,0,0,0,1,2,0,0,0,2,5,3,0,1,45.0,54.0,20,15.5,78.0,0.8,30.0,5.8,2100.0,55.6,38.6,1.3,0.0,1.2,1.0,34.8,4,97.0,0,1
46,0,0,0,0,0,1,0,0,0,2,2,7,3,0,0,45.0,53.0,20,17.0,73.0,0.8,35.0,5.8,2100.0,55.6,38.6,1.3,0.0,2.6,1.3,34.8,4,113.3,0,1
25,0,0,0,0,0,2,2,0,0,1,2,7,3,0,1,45.0,50.9,20,16.0,83.0,0.7,28.0,5.8,2400.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,112.5,0,1
25,0,0,0,0,0,2,2,0,0,2,2,7,3,0,1,45.0,60.0,20,14.9,76.0,1.0,30.0,5.8,2500.0,55.6,38.6,1.3,0.0,0.5,0.5,34.8,4,112.5,0,1
46,0,0,0,0,0,1,2,0,0,0,2,6,3,0,0,45.0,56.0,11,18.3,80.0,1.0,32.0,5.8,1900.0,55.6,38.6,1.3,0.0,2.4,1.0,34.8,4,110.0,0,1
46,0,0,0,0,0,1,2,0,0,0,2,6,3,0,0,45.0,52.0,20,18.0,82.0,1.0,25.0,5.8,1880.0,55.6,38.6,1.3,0.0,1.0,1.0,34.8,4,112.5,0,1
8,0,0,0,0,0,1,0,0,0,2,0,2,3,0,0,45.0,50.9,4,16.1,76.0,0.5,34.0,5.8,2100.0,55.6,38.6,1.3,0.0,0.0,0.0,34.8,4,110.0,0,1
46,0,0,0,0,0,1,0,0,0,0,2,6,3,0,0,45.0,50.9,11,16.5,70.0,1.0,34.0,5.8,1903.0,55.6,38.6,1.3,0.0,2.7,2.8,34.8,4,108.0,0,1
46,0,0,0,0,0,1,2,0,0,0,2,7,3,0,0,45.0,46.0,8,16.4,76.0,1.0,34.0,5.8,1903.0,55.6,38.6,1.3,0.0,1.5,2.3,34.8,4,108.0,0,1
8,0,0,0,0,0,1,2,0,0,2,0,2,3,0,0,45.0,46.0,4,14.2,75.0,0.8,25.0,5.8,2050.0,55.6,38.6,1.3,0.0,2.5,1.0,34.8,4,108.1,0,1
